"country","date","dny","jaro_leto_podzim_zima","population_density","population","tests_performed","confirmed_per_day","gdp_per_person","gini","mortaliy_under5","median_age_2018","Christianity","Islam","Hinduism","Judaism","rozdil_doziti","prumer_temp","pocet_hodin","max_vitr"
Belgium,"2020-10-16",pracovni_den,"3",377.2149273,11433256,68639.0,10964,47076.47,27.2,3.5,41.6,60.51,7.44,0.09,0.28,14.007999999999996,,,
Belgium,"2020-10-17",vikend,"3",377.2149273,11433256,61898.0,9138,47076.47,27.2,3.5,41.6,60.51,7.44,0.09,0.28,14.007999999999996,,,
Belgium,"2020-10-19",pracovni_den,"3",377.2149273,11433256,55917.0,9679,47076.47,27.2,3.5,41.6,60.51,7.44,0.09,0.28,14.007999999999996,,,
Belgium,"2020-10-30",pracovni_den,"3",377.2149273,11433256,66016.0,16915,47076.47,27.2,3.5,41.6,60.51,7.44,0.09,0.28,14.007999999999996,,,
Belgium,"2020-11-04",pracovni_den,"3",377.2149273,11433256,44960.0,11128,47076.47,27.2,3.5,41.6,60.51,7.44,0.09,0.28,14.007999999999996,,,
Belgium,"2020-11-05",pracovni_den,"3",377.2149273,11433256,45695.0,8703,47076.47,27.2,3.5,41.6,60.51,7.44,0.09,0.28,14.007999999999996,,,
Belgium,"2020-11-06",pracovni_den,"3",377.2149273,11433256,39350.0,6124,47076.47,27.2,3.5,41.6,60.51,7.44,0.09,0.28,14.007999999999996,,,
Belgium,"2020-11-07",vikend,"3",377.2149273,11433256,32349.0,6621,47076.47,27.2,3.5,41.6,60.51,7.44,0.09,0.28,14.007999999999996,,,
Belgium,"2020-11-08",vikend,"3",377.2149273,11433256,13300.0,2393,47076.47,27.2,3.5,41.6,60.51,7.44,0.09,0.28,14.007999999999996,,,
Belgium,"2020-11-09",pracovni_den,"3",377.2149273,11433256,22310.0,4293,47076.47,27.2,3.5,41.6,60.51,7.44,0.09,0.28,14.007999999999996,,,
Belgium,"2020-11-11",pracovni_den,"3",377.2149273,11433256,31520.0,5002,47076.47,27.2,3.5,41.6,60.51,7.44,0.09,0.28,14.007999999999996,,,
Belgium,"2020-11-14",vikend,"3",377.2149273,11433256,26143.0,4659,47076.47,27.2,3.5,41.6,60.51,7.44,0.09,0.28,14.007999999999996,,,
Belgium,"2020-11-17",pracovni_den,"3",377.2149273,11433256,39977.0,5182,47076.47,27.2,3.5,41.6,60.51,7.44,0.09,0.28,14.007999999999996,,,
Belgium,"2020-11-18",pracovni_den,"3",377.2149273,11433256,36019.0,4477,47076.47,27.2,3.5,41.6,60.51,7.44,0.09,0.28,14.007999999999996,,,
Belgium,"2020-11-20",pracovni_den,"3",377.2149273,11433256,33340.0,3224,47076.47,27.2,3.5,41.6,60.51,7.44,0.09,0.28,14.007999999999996,,,
Belgium,"2020-11-21",vikend,"3",377.2149273,11433256,20656.0,1875,47076.47,27.2,3.5,41.6,60.51,7.44,0.09,0.28,14.007999999999996,,,
Bolivia,"2020-03-15",vikend,"0",10.48014585,11353142,7.0,1,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-03-16",pracovni_den,"0",10.48014585,11353142,12.0,0,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-03-17",pracovni_den,"0",10.48014585,11353142,5.0,1,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-03-18",pracovni_den,"0",10.48014585,11353142,1.0,0,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-03-19",pracovni_den,"0",10.48014585,11353142,33.0,3,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-03-20",pracovni_den,"0",10.48014585,11353142,27.0,4,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-03-23",pracovni_den,"0",10.48014585,11353142,45.0,2,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-03-24",pracovni_den,"0",10.48014585,11353142,4.0,3,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-04-01",pracovni_den,"1",10.48014585,11353142,57.0,8,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-04-04",vikend,"1",10.48014585,11353142,18.0,18,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-04-07",pracovni_den,"1",10.48014585,11353142,132.0,16,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-04-08",pracovni_den,"1",10.48014585,11353142,194.0,54,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-04-09",pracovni_den,"1",10.48014585,11353142,122.0,4,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-04-10",pracovni_den,"1",10.48014585,11353142,188.0,7,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-04-11",vikend,"1",10.48014585,11353142,171.0,25,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-04-12",vikend,"1",10.48014585,11353142,172.0,30,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-04-15",pracovni_den,"1",10.48014585,11353142,311.0,44,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-04-16",pracovni_den,"1",10.48014585,11353142,189.0,24,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-04-17",pracovni_den,"1",10.48014585,11353142,154.0,28,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-04-18",vikend,"1",10.48014585,11353142,350.0,27,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-04-19",vikend,"1",10.48014585,11353142,212.0,44,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-04-20",pracovni_den,"1",10.48014585,11353142,163.0,34,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-04-21",pracovni_den,"1",10.48014585,11353142,122.0,11,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-04-22",pracovni_den,"1",10.48014585,11353142,435.0,94,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-04-23",pracovni_den,"1",10.48014585,11353142,140.0,104,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-04-24",pracovni_den,"1",10.48014585,11353142,302.0,59,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-04-25",vikend,"1",10.48014585,11353142,275.0,84,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-04-26",vikend,"1",10.48014585,11353142,219.0,64,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-04-27",pracovni_den,"1",10.48014585,11353142,197.0,39,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-04-28",pracovni_den,"1",10.48014585,11353142,133.0,57,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-04-29",pracovni_den,"1",10.48014585,11353142,288.0,57,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-05-01",pracovni_den,"1",10.48014585,11353142,424.0,241,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-05-02",vikend,"1",10.48014585,11353142,676.0,124,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-05-03",vikend,"1",10.48014585,11353142,429.0,87,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-05-04",pracovni_den,"1",10.48014585,11353142,531.0,121,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-05-05",pracovni_den,"1",10.48014585,11353142,384.0,84,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-05-06",pracovni_den,"1",10.48014585,11353142,161.0,195,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-05-07",pracovni_den,"1",10.48014585,11353142,943.0,185,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-05-08",pracovni_den,"1",10.48014585,11353142,552.0,171,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-05-11",pracovni_den,"1",10.48014585,11353142,882.0,133,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-05-12",pracovni_den,"1",10.48014585,11353142,527.0,184,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-05-13",pracovni_den,"1",10.48014585,11353142,525.0,224,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-05-14",pracovni_den,"1",10.48014585,11353142,554.0,205,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-05-15",pracovni_den,"1",10.48014585,11353142,644.0,249,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-05-16",vikend,"1",10.48014585,11353142,853.0,262,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-05-17",vikend,"1",10.48014585,11353142,748.0,175,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-05-18",pracovni_den,"1",10.48014585,11353142,377.0,218,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-05-19",pracovni_den,"1",10.48014585,11353142,779.0,438,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-05-20",pracovni_den,"1",10.48014585,11353142,1006.0,268,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-05-21",pracovni_den,"1",10.48014585,11353142,723.0,392,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-05-22",pracovni_den,"1",10.48014585,11353142,807.0,336,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-05-23",vikend,"1",10.48014585,11353142,1109.0,348,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-05-24",vikend,"1",10.48014585,11353142,789.0,397,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-05-25",pracovni_den,"1",10.48014585,11353142,779.0,476,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-05-26",pracovni_den,"1",10.48014585,11353142,866.0,632,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-05-27",pracovni_den,"1",10.48014585,11353142,1426.0,619,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-05-28",pracovni_den,"1",10.48014585,11353142,1125.0,344,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-05-29",pracovni_den,"1",10.48014585,11353142,775.0,861,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-05-30",vikend,"1",10.48014585,11353142,1274.0,390,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-06-01",pracovni_den,"1",10.48014585,11353142,1083.0,460,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-06-02",pracovni_den,"1",10.48014585,11353142,1146.0,647,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-06-03",pracovni_den,"1",10.48014585,11353142,1300.0,607,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-06-04",pracovni_den,"1",10.48014585,11353142,1460.0,483,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-06-05",pracovni_den,"1",10.48014585,11353142,1304.0,630,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-06-06",vikend,"1",10.48014585,11353142,1280.0,285,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-06-07",vikend,"1",10.48014585,11353142,746.0,306,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-06-08",pracovni_den,"1",10.48014585,11353142,816.0,695,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-06-09",pracovni_den,"1",10.48014585,11353142,1518.0,637,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-06-10",pracovni_den,"1",10.48014585,11353142,1425.0,884,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-06-11",pracovni_den,"1",10.48014585,11353142,1706.0,764,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-06-12",pracovni_den,"1",10.48014585,11353142,1774.0,913,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-06-13",vikend,"1",10.48014585,11353142,1554.0,617,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-06-14",vikend,"1",10.48014585,11353142,1303.0,614,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-06-15",pracovni_den,"1",10.48014585,11353142,1384.0,810,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-06-16",pracovni_den,"1",10.48014585,11353142,1358.0,802,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-06-17",pracovni_den,"1",10.48014585,11353142,1222.0,814,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-06-18",pracovni_den,"1",10.48014585,11353142,1420.0,977,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-06-19",pracovni_den,"1",10.48014585,11353142,2358.0,1036,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-06-20",vikend,"1",10.48014585,11353142,1850.0,876,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-06-21",vikend,"1",10.48014585,11353142,1825.0,1105,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-06-22",pracovni_den,"1",10.48014585,11353142,2666.0,896,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-06-23",pracovni_den,"1",10.48014585,11353142,1756.0,1098,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-06-24",pracovni_den,"1",10.48014585,11353142,1735.0,1016,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-06-25",pracovni_den,"1",10.48014585,11353142,1651.0,920,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-06-26",pracovni_den,"1",10.48014585,11353142,2033.0,1253,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-06-27",vikend,"1",10.48014585,11353142,2242.0,848,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-06-28",vikend,"1",10.48014585,11353142,1364.0,601,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-06-29",pracovni_den,"1",10.48014585,11353142,1036.0,1094,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-07-01",pracovni_den,"1",10.48014585,11353142,1947.0,1301,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-07-02",pracovni_den,"1",10.48014585,11353142,2154.0,1290,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-07-03",pracovni_den,"1",10.48014585,11353142,2219.0,1253,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-07-04",vikend,"1",10.48014585,11353142,2172.0,1226,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-07-05",vikend,"1",10.48014585,11353142,2920.0,1212,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-07-06",pracovni_den,"1",10.48014585,11353142,1940.0,1036,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-07-07",pracovni_den,"1",10.48014585,11353142,1833.0,1439,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-07-08",pracovni_den,"1",10.48014585,11353142,2177.0,1129,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-07-09",pracovni_den,"1",10.48014585,11353142,2031.0,1452,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-07-10",pracovni_den,"1",10.48014585,11353142,2196.0,1635,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-07-11",vikend,"1",10.48014585,11353142,2699.0,987,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-07-12",vikend,"1",10.48014585,11353142,1869.0,1063,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-07-13",pracovni_den,"1",10.48014585,11353142,1705.0,1617,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-07-14",pracovni_den,"1",10.48014585,11353142,2449.0,1351,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-07-15",pracovni_den,"1",10.48014585,11353142,2460.0,1938,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-07-16",pracovni_den,"1",10.48014585,11353142,2875.0,1946,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-07-17",pracovni_den,"1",10.48014585,11353142,3070.0,2036,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-07-18",vikend,"1",10.48014585,11353142,2982.0,1444,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-07-19",vikend,"1",10.48014585,11353142,2600.0,1409,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-07-20",pracovni_den,"1",10.48014585,11353142,2023.0,1366,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-07-21",pracovni_den,"1",10.48014585,11353142,2548.0,1778,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-07-22",pracovni_den,"1",10.48014585,11353142,2832.0,1117,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-07-23",pracovni_den,"1",10.48014585,11353142,2240.0,1204,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-07-24",pracovni_den,"1",10.48014585,11353142,1935.0,1825,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-07-25",vikend,"1",10.48014585,11353142,3427.0,1148,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-07-26",vikend,"1",10.48014585,11353142,2156.0,1752,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-07-27",pracovni_den,"1",10.48014585,11353142,2941.0,1146,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-07-28",pracovni_den,"1",10.48014585,11353142,2252.0,1207,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-07-29",pracovni_den,"1",10.48014585,11353142,2035.0,1700,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-07-30",pracovni_den,"1",10.48014585,11353142,3305.0,1555,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-08-01",vikend,"2",10.48014585,11353142,3484.0,1360,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-08-02",vikend,"2",10.48014585,11353142,2970.0,1693,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-08-03",pracovni_den,"2",10.48014585,11353142,2903.0,1515,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-08-04",pracovni_den,"2",10.48014585,11353142,2834.0,1780,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-08-05",pracovni_den,"2",10.48014585,11353142,3443.0,1282,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-08-06",pracovni_den,"2",10.48014585,11353142,2459.0,1468,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-08-07",pracovni_den,"2",10.48014585,11353142,3140.0,1164,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-08-08",vikend,"2",10.48014585,11353142,2438.0,944,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-08-09",vikend,"2",10.48014585,11353142,2167.0,1636,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-08-10",pracovni_den,"2",10.48014585,11353142,3245.0,1693,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-08-11",pracovni_den,"2",10.48014585,11353142,3759.0,1743,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-08-12",pracovni_den,"2",10.48014585,11353142,3652.0,1388,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-08-13",pracovni_den,"2",10.48014585,11353142,2470.0,1491,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-08-14",pracovni_den,"2",10.48014585,11353142,2991.0,1196,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-08-15",vikend,"2",10.48014585,11353142,3552.0,1198,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-08-16",vikend,"2",10.48014585,11353142,2721.0,879,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-08-17",pracovni_den,"2",10.48014585,11353142,1513.0,1796,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-08-18",pracovni_den,"2",10.48014585,11353142,4607.0,2031,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-08-19",pracovni_den,"2",10.48014585,11353142,3820.0,1015,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-08-20",pracovni_den,"2",10.48014585,11353142,2680.0,1370,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-08-21",pracovni_den,"2",10.48014585,11353142,2595.0,992,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-08-22",vikend,"2",10.48014585,11353142,2566.0,722,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-08-23",vikend,"2",10.48014585,11353142,2385.0,999,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-08-24",pracovni_den,"2",10.48014585,11353142,2222.0,851,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-08-25",pracovni_den,"2",10.48014585,11353142,2114.0,1095,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-08-26",pracovni_den,"2",10.48014585,11353142,2274.0,1035,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-08-27",pracovni_den,"2",10.48014585,11353142,3869.0,1280,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-08-28",pracovni_den,"2",10.48014585,11353142,3632.0,945,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-08-29",vikend,"2",10.48014585,11353142,2615.0,614,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-09-01",pracovni_den,"2",10.48014585,11353142,1693.0,661,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-09-02",pracovni_den,"2",10.48014585,11353142,2166.0,853,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-09-03",pracovni_den,"2",10.48014585,11353142,2426.0,799,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-09-04",pracovni_den,"2",10.48014585,11353142,2286.0,661,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-09-05",vikend,"2",10.48014585,11353142,2770.0,528,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-09-06",vikend,"2",10.48014585,11353142,1625.0,835,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-09-07",pracovni_den,"2",10.48014585,11353142,2557.0,704,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-09-08",pracovni_den,"2",10.48014585,11353142,2737.0,1037,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-09-09",pracovni_den,"2",10.48014585,11353142,2691.0,860,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-09-10",pracovni_den,"2",10.48014585,11353142,3985.0,967,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-09-11",pracovni_den,"2",10.48014585,11353142,2637.0,810,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-09-12",vikend,"2",10.48014585,11353142,3090.0,809,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-09-13",vikend,"2",10.48014585,11353142,1895.0,828,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-09-14",pracovni_den,"2",10.48014585,11353142,1513.0,667,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-09-15",pracovni_den,"2",10.48014585,11353142,2925.0,586,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-09-16",pracovni_den,"2",10.48014585,11353142,1684.0,547,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-09-17",pracovni_den,"2",10.48014585,11353142,2196.0,632,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-09-18",pracovni_den,"2",10.48014585,11353142,2300.0,419,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-09-19",vikend,"2",10.48014585,11353142,1651.0,206,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-09-20",vikend,"2",10.48014585,11353142,766.0,310,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-09-21",pracovni_den,"2",10.48014585,11353142,1097.0,467,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-09-22",pracovni_den,"2",10.48014585,11353142,1605.0,537,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-09-23",pracovni_den,"2",10.48014585,11353142,1870.0,628,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-09-24",pracovni_den,"2",10.48014585,11353142,1871.0,604,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-09-25",pracovni_den,"2",10.48014585,11353142,1571.0,370,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-09-26",vikend,"2",10.48014585,11353142,1461.0,309,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-09-27",vikend,"2",10.48014585,11353142,850.0,322,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-09-28",pracovni_den,"2",10.48014585,11353142,1040.0,418,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
Bolivia,"2020-09-29",pracovni_den,"2",10.48014585,11353142,1178.0,670,2559.51,42.6,27.0,25.3,94.16,,,,31.152,,,
